replay id,replay title,map,date,result,team name,opposing team name,score,goals,assists,saves,shots,shots conceded,goals conceded,shooting percentage,bpm,avg boost amount,amount collected,amount collected big pads,amount collected small pads,count collected big pads,count collected small pads,amount stolen,amount stolen big pads,amount stolen small pads,count stolen big pads,count stolen small pads,0 boost time,100 boost time,amount used while supersonic,amount overfill total,amount overfill stolen,total distance,time slow speed,time boost speed,time supersonic speed,time on ground,time low in air,time high in air,time powerslide,count powerslide,time in front of ball,time behind ball,time in front of ball,time defensive half,time offensive half,time defensive third,time neutral third,time offensive third,demos inflicted,demos taken
a206b166-3d00-415d-8399-f99c850cec71,2021-01-11.20.50 Player Private Win,Mannfield,2021-01-11 20:50:36,win,CROSSBAR KINGS,TOXIC BROMANCE,774,3,2,0,5,0,0,60,879,154.73,4965,3144,1821,41,151,1064,514,550,6,45,108.41,126.53,938,1012,116,1343065,547.34,361.32,89.22,697.49,288.77,11.63,19.33,152,177.12,820.75,177.12,626.38,371.5,455.47,314.66,227.74,2,1
a206b166-3d00-415d-8399-f99c850cec71,2021-01-11.20.50 Player Private Win,Mannfield,2021-01-11 20:50:36,loss,TOXIC BROMANCE,CROSSBAR KINGS,342,0,0,1,0,5,3,0,856,154.09,4885,3596,1289,49,96,704,451,253,6,21,114.83,153.68,570,1312,147,1256746,595.09,323.8,73.22,642.33,334.42,15.36,26.2,142,304.79,687.31,304.79,769.78,222.32,616.02,252.9,123.2,1,2
b80d38b2-d320-45c9-b82a-1342931ea63c,2021-02-02.21.51 kevinpeta Private Win,Rivals Arena,2021-02-02 21:51:43,win,GOALDEN SHOWERS,SMUT DADDIES,773,1,1,2,3,2,0,33.33,851,139.82,4367,2706,1661,35,136,1265,714,551,8,47,65.73,44.89,361,619,38,1180239,574.49,310.65,62.98,626.93,303.35,17.86,20.7,90,243.09,705.04,243.09,558.4,389.72,406.89,288.45,252.78,1,1
b80d38b2-d320-45c9-b82a-1342931ea63c,2021-02-02.21.51 kevinpeta Private Win,Rivals Arena,2021-02-02 21:51:43,loss,SMUT DADDIES,GOALDEN SHOWERS,444,0,0,1,2,3,1,0,813,168.52,4478,3347,1131,44,102,957,640,317,8,28,87.94,162.84,598,954,170,1226697,532.06,336.33,79.83,622.48,302.46,23.27,16.45,100,265.96,682.25,265.96,666.23,281.99,524.03,264.09,160.09,1,1
0d196f4b-720a-42a6-a0cb-4dfbc064854f,2021-02-03.21.31 kevinpeta Private Win,Farmstead (Night),2021-02-03 21:31:02,loss,BOOM SQUAD,GOALSNEXTDOOR,631,2,0,2,7,6,4,28.57,807,131.93,4769,3126,1643,37,143,881,492,389,7,34,134.14,98.91,698,603,210,1382414,609.13,400.09,70.6,741.49,316.46,21.89,14.26,79,303.91,775.91,303.91,753.71,326.1,563.86,324.21,191.74,1,2
0d196f4b-720a-42a6-a0cb-4dfbc064854f,2021-02-03.21.31 kevinpeta Private Win,Farmstead (Night),2021-02-03 21:31:02,win,GOALSNEXTDOOR,BOOM SQUAD,1150,4,4,4,6,7,2,66.67,745,166.38,4294,3113,1181,39,104,753,453,300,6,27,62.72,152.99,526,792,147,1287410,714.51,310.68,53.14,739.57,308.82,29.93,18.15,109,249.75,828.59,249.75,730.6,347.73,539.63,355.08,183.61,2,1
230c3b70-ae1b-46de-85fc-dc340d9d26ef,2020-12-17.23.23 Player Private Loss,Beckwith Park,2020-12-17 23:23:21,loss,WHAT A PLAY,BOOM SQUAD,546,1,0,2,4,7,4,25,905,140.77,5353,3810,1543,48,127,708,366,342,4,29,162.04,122.46,1157,1030,37,1417768,548.51,413.2,98.9,714.94,332.07,13.59,10.13,63,332,728.61,332,732.26,328.34,552.99,320.78,186.83,1,0
230c3b70-ae1b-46de-85fc-dc340d9d26ef,2020-12-17.23.23 Player Private Loss,Beckwith Park,2020-12-17 23:23:21,win,BOOM SQUAD,WHAT A PLAY,1159,4,2,4,7,4,1,57.14,859,141.3,4914,3317,1597,41,136,697,326,371,5,33,92.47,109.47,741,806,182,1411176,565.37,410.56,78.35,703.45,330.57,20.25,12.16,76,246.3,807.98,246.3,719.08,335.19,534.7,325.61,193.97,0,1
4ea3f3b8-366c-4e69-b63c-c45b068734dc,2021-01-27.20.11 David Private Loss,Forbidden Temple,2021-01-27 20:11:04,loss,AERIAL AIRHEADS,LITTY KITTIES,848,2,0,4,6,7,3,33.33,744,156.31,4945,3152,1793,43,155,944,533,411,8,39,92.63,131.52,613,1066,129,1435971,715.5,352.73,79.37,791.23,339.96,16.42,16.81,85,297.98,849.62,297.98,799.44,348.15,609.99,343.75,193.85,0,2
4ea3f3b8-366c-4e69-b63c-c45b068734dc,2021-01-27.20.11 David Private Loss,Forbidden Temple,2021-01-27 20:11:04,win,LITTY KITTIES,AERIAL AIRHEADS,1176,3,2,4,7,6,2,42.86,793,173.51,5274,3748,1526,50,132,1237,923,314,11,27,77.59,199.75,717,1248,186,1374577,677.73,368.09,103.3,783.1,329.93,36.09,22.24,172,211.63,937.49,211.63,864.65,284.46,724.74,268.32,156.06,2,0
f39928fb-256a-43c5-8df5-9c8141ef0adb,2020-12-17.20.54 The Pontiac Bandit Private Loss,DFH Stadium,2020-12-17 20:54:33,win,MOTION W LOTION,GOALDEN SHOWERS,1124,3,2,3,8,6,2,37.5,811,151.32,5343,3595,1748,46,144,497,186,311,3,27,126.8,92.15,553,1041,117,1460860,680.93,424.27,62.65,760.06,377.77,30.03,25.29,165,284.5,883.35,284.5,882.56,285.28,704.39,303.21,160.23,1,4
f39928fb-256a-43c5-8df5-9c8141ef0adb,2020-12-17.20.54 The Pontiac Bandit Private Loss,DFH Stadium,2020-12-17 20:54:33,loss,GOALDEN SHOWERS,MOTION W LOTION,930,2,1,3,6,8,3,33.33,874,158.88,6045,4060,1985,59,177,1548,905,643,13,58,89.52,158.47,521,1821,414,1396580,721.51,383.97,67.08,805.1,338.01,29.48,26.07,123,274.27,898.31,274.27,768.42,404.16,593.71,331.28,247.58,4,1
3a1e8ab4-981b-46d1-83ae-3184df137ce1,2021-01-26.21.14 Player Private Win,Urban Central,2021-01-26 21:14:13,win,CROSSBAR KINGS,BIGBOOSTERBRAND,1133,5,3,1,10,3,1,50,982,153.38,5917,3905,2012,49,172,1274,645,629,8,55,95.42,123.88,1035,1065,164,1466089,524.57,437.94,103.78,715.06,339.28,11.95,17,151,258.66,807.62,258.66,614.88,451.41,414.93,375.32,276.05,10,5
3a1e8ab4-981b-46d1-83ae-3184df137ce1,2021-01-26.21.14 Player Private Win,Urban Central,2021-01-26 21:14:13,loss,BIGBOOSTERBRAND,CROSSBAR KINGS,641,1,1,3,3,10,5,33.33,888,136.03,5207,3463,1744,41,140,743,429,314,5,27,84.63,80.93,544,592,68,1242412,649.28,344.36,59.7,716.17,324.2,12.95,18.39,143,291.48,761.86,291.48,832.55,220.77,678.11,256.02,119.21,5,10
39aaf81b-5a28-4022-8e87-dec7b20b4901,2021-01-26.20.27 Player Private Win,Mannfield,2021-01-26 20:27:34,win,MOTION W LOTION,BIGBOOSTERBRAND,855,3,3,0,9,2,2,33.33,990,159.77,5799,4095,1704,49,153,1425,988,437,12,39,105.25,83.76,1002,887,212,1445479,543.06,441.7,88.12,688.65,366.62,17.62,25.04,172,238.2,834.69,238.2,696.44,376.44,528.74,307.77,236.39,0,1
39aaf81b-5a28-4022-8e87-dec7b20b4901,2021-01-26.20.27 Player Private Win,Mannfield,2021-01-26 20:27:34,loss,BIGBOOSTERBRAND,MOTION W LOTION,922,2,1,5,2,9,3,100,923,129.89,5104,3296,1808,37,148,712,379,333,4,29,107.2,114.79,724,417,20,1329560,653.86,361.43,58.55,698.47,349.32,26.03,16.27,127,315.25,758.57,315.25,800.02,273.81,610.69,299.51,163.63,1,0
6e5d2b3f-8999-46f5-a365-4d66b27e98f3,2021-01-28.21.10 RisingStocks Private Win,Salty Shores (Night),2021-01-28 21:10:31,win,MOTION W LOTION,WHAT A PLAY,1032,4,2,1,9,2,0,44.44,899,168.72,5347,3733,1614,46,134,921,556,365,6,35,115.53,135.39,423,933,72,1377206,529.26,441.56,59.75,671.13,346.61,12.85,21.21,143,249.53,781.05,249.53,716.06,314.52,552.34,293.13,185.12,2,1
6e5d2b3f-8999-46f5-a365-4d66b27e98f3,2021-01-28.21.10 RisingStocks Private Win,Salty Shores (Night),2021-01-28 21:10:31,loss,WHAT A PLAY,MOTION W LOTION,701,0,0,7,2,9,4,0,880,154.72,5155,3511,1644,46,144,999,542,457,9,39,94.56,142.56,835,1054,267,1323907,582.21,358.84,86.98,706.05,304,17.96,18.43,82,283.66,744.34,283.66,734.9,293.11,579.24,278.13,170.64,1,2
8ef88f8a-d61a-434b-bf02-ff6c9c0dc4ae,2020-12-13.20.56 David Private Loss,Champions Field,2020-12-13 20:56:46,win,GOALDEN SHOWERS,BRONZEBACK,1125,3,2,5,8,8,2,37.5,956,147.24,5814,4123,1691,55,152,858,485,373,6,34,126.43,123.3,798,1325,143,1403662,640.62,374.74,102.38,772.74,325.01,19.97,22.95,102,241.58,876.15,241.58,810.88,306.86,655.06,280.85,181.82,1,2
8ef88f8a-d61a-434b-bf02-ff6c9c0dc4ae,2020-12-13.20.56 David Private Loss,Champions Field,2020-12-13 20:56:46,loss,BRONZEBACK,GOALDEN SHOWERS,959,2,1,3,8,11,3,25,919,158.86,5488,3932,1556,48,138,839,525,314,6,30,87.95,121.38,793,922,82,1459963,622.15,405.92,93.67,737.33,356.53,27.88,21.91,121,321.8,799.93,321.8,791.79,329.95,610.67,324.65,186.41,2,1
49806470-0bd9-4357-9cb8-b20cc5cbb54e,BBvCKg1,Urban Central (Dawn),2020-12-30 20:46:12,win,BANG BROS,CROSSBAR KINGS,768,2,1,2,5,5,1,40,807,144.77,4427,2804,1623,37,136,618,328,290,5,27,95.52,132.26,767,928,170,1277659,586.94,340.41,71.61,659.65,330.38,8.93,15.73,102,272.11,726.87,272.11,758.6,240.37,619.83,258.59,120.54,1,2
49806470-0bd9-4357-9cb8-b20cc5cbb54e,BBvCKg1,Urban Central (Dawn),2020-12-30 20:46:12,loss,CROSSBAR KINGS,BANG BROS,580,1,0,2,5,5,2,20,977,166.11,5370,3659,1711,49,155,1502,920,582,11,53,86.48,113.28,849,1139,94,1407914,511.05,390.58,100.6,649.53,340.88,11.82,20.74,158,252.03,750.23,252.03,593.3,408.95,427.24,341.56,233.44,2,1
2d8e5f70-e136-4a44-8281-1e3c85207ca5,2021-01-08.21.12 Player Private Loss,Aquadome,2021-01-08 21:12:13,win,AERIAL AIRHEADS,SMUT DADDIES,738,2,0,2,6,6,1,33.33,746,142.74,4266,2757,1509,36,128,1194,858,336,11,31,85.81,107.53,448,883,249,1196279,642.78,309.54,54.01,692.05,294.08,20.2,21.47,97,228.85,777.49,228.85,674.99,331.34,512.9,297.36,196.06,1,0
2d8e5f70-e136-4a44-8281-1e3c85207ca5,2021-01-08.21.12 Player Private Loss,Aquadome,2021-01-08 21:12:13,loss,SMUT DADDIES,AERIAL AIRHEADS,470,1,1,0,6,6,2,16.67,765,178.15,4449,3363,1086,46,100,1002,764,238,11,23,68.61,193.52,278,1306,354,1254639,594.33,353.77,55.29,706.65,287.41,9.3,26.35,163,296.17,707.2,296.17,708.27,295.11,532.89,297.46,173.03,0,1
2754d9f3-a453-4306-bfe1-ca35aacc7f7f,2021-01-11.21.47 Player Private Win,Farmstead (Night),2021-01-11 21:47:50,win,GOALDEN SHOWERS,WHAT A PLAY,1497,7,3,2,12,3,3,58.33,884,151.8,5385,3473,1912,45,165,1093,597,496,8,43,104.29,78.52,529,924,206,1417975,699.13,403.1,77.79,824.69,341.54,13.79,17.94,105,287.22,892.8,287.22,754.03,425.98,556.16,364.72,259.14,0,2
2754d9f3-a453-4306-bfe1-ca35aacc7f7f,2021-01-11.21.47 Player Private Win,Farmstead (Night),2021-01-11 21:47:50,loss,WHAT A PLAY,GOALDEN SHOWERS,969,3,2,4,3,12,7,100,817,133.42,5139,3792,1347,42,115,654,377,277,4,23,191.48,130.97,994,416,23,1423200,724.88,386.54,76.26,804.97,358.33,24.37,16.94,82,333.14,854.54,333.14,899.62,288.06,727.52,299.81,160.33,2,0
c49e323a-6ebb-4410-a133-e137ff9135d2,2021-01-12.20.59 Player Private Win,Aquadome,2021-01-12 20:59:15,win,SMUT DADDIES,BIGBOOSTERBRAND,1370,3,2,3,11,6,2,27.27,793,163.62,7918,5511,2407,73,219,1757,1112,645,13,59,100.12,211.17,995,1879,201,2251631,1002.83,620.12,129.47,1182.08,529.67,40.67,43.68,228,487.53,1264.88,487.53,1210.12,542.29,936.43,495.09,320.89,4,4
c49e323a-6ebb-4410-a133-e137ff9135d2,2021-01-12.20.59 Player Private Win,Aquadome,2021-01-12 20:59:15,loss,BIGBOOSTERBRAND,SMUT DADDIES,1403,2,1,7,6,11,3,33.33,818,146.33,7724,5140,2584,63,226,1722,1021,701,11,57,220.68,181.01,865,1221,83,2192186,1035.39,614.14,102.35,1134.88,587.56,29.46,28.18,204,437.91,1313.98,437.91,1123.49,628.4,882.26,473.97,395.65,4,4
fd6fe7e0-78ff-4f26-85c7-a9f3d703f30a,2021-01-13.22.21 David Private Win,Farmstead,2021-01-13 22:21:43,win,SMUT DADDIES,LITTY KITTIES,933,2,1,4,8,5,1,25,749,154.33,4087,2776,1311,34,107,667,312,355,4,32,80,140.58,483,675,108,1238921,587.04,333.66,73.27,665.9,312.85,15.22,19,131,238.3,755.66,238.3,674.95,319.02,541.02,250.97,201.97,1,4
fd6fe7e0-78ff-4f26-85c7-a9f3d703f30a,2021-01-13.22.21 David Private Win,Farmstead,2021-01-13 22:21:43,loss,LITTY KITTIES,SMUT DADDIES,887,1,1,5,5,8,2,20,818,191.24,4439,3219,1220,46,110,1177,1017,160,12,16,25.27,160.67,862,1335,195,1256891,600.39,312.32,90.11,673.89,302.35,26.57,22.9,200,239.19,763.62,239.19,694.19,308.62,557.11,279.89,165.8,4,1
5bd02de2-053b-48b5-a229-c03eb381a887,2021-01-13.22.30 David Private Loss,Farmstead,2021-01-13 22:30:14,win,LITTY KITTIES,SMUT DADDIES,1169,4,2,4,10,6,2,40,788,167.47,4779,3258,1521,38,139,776,349,427,4,38,86.35,187.25,582,656,75,1289945,676.39,316.36,82.14,727.66,318.16,29.07,19.85,174,229.89,845.01,229.89,740.1,334.79,567.94,299.38,207.57,0,2
5bd02de2-053b-48b5-a229-c03eb381a887,2021-01-13.22.30 David Private Loss,Farmstead,2021-01-13 22:30:14,loss,SMUT DADDIES,LITTY KITTIES,1008,2,2,5,6,10,4,33.33,883,150.99,5303,3508,1795,42,147,908,445,463,5,41,102.32,103.37,619,719,75,1386726,586.01,393.53,101.94,705.85,345.09,30.52,16.54,117,319.62,761.85,319.62,743.32,338.15,586.6,295.38,199.48,2,0
4901d531-22fb-4931-a910-67fe94b0bdd3,2021-01-15.20.01 Player Private Loss,Salty Shores (Night),2021-01-15 20:01:49,loss,CROSSBAR KINGS,BOOSTIALITY,726,1,0,3,8,6,3,12.5,925,150.28,5205,3366,1839,45,145,1637,1060,577,13,45,119.94,90.01,685,1160,238,1421434,504.15,395.61,119.75,652.7,343.79,23.02,14.74,131,236.52,782.99,236.52,660.65,358.86,507.58,286.79,225.13,3,3
4901d531-22fb-4931-a910-67fe94b0bdd3,2021-01-15.20.01 Player Private Loss,Salty Shores (Night),2021-01-15 20:01:49,win,BOOSTIALITY,CROSSBAR KINGS,1151,3,2,4,6,8,1,50,790,143.7,4539,2891,1648,41,136,1090,754,336,10,30,101.6,89.39,714,1170,257,1156125,680.81,266.87,69.54,735.02,269.46,12.74,26.65,178,246.26,770.96,246.26,767.77,249.43,625.15,246,146.07,3,3
b4d90e21-d8fe-42c4-b1aa-c1dd60cbd644,b4d90e21-d8fe-42c4-b1aa-c1dd60cbd644,Champions Field (Day),2020-12-08 19:27:31,loss,LITTY KITTIES,BIGBOOSTERBRAND,692,1,1,2,3,8,2,33.33,698,169.1,3877,2535,1342,35,120,559,324,235,5,22,45.35,168.67,367,1022,185,1183342,670.64,257.49,61.19,673.33,300.85,15.15,22.9,127,278.37,710.94,278.37,784.43,204.89,653.18,221.24,114.9,0,2
b4d90e21-d8fe-42c4-b1aa-c1dd60cbd644,b4d90e21-d8fe-42c4-b1aa-c1dd60cbd644,Champions Field (Day),2020-12-08 19:27:31,win,BIGBOOSTERBRAND,LITTY KITTIES,788,2,2,1,8,3,1,25,825,158.83,4471,2957,1514,37,135,1287,753,534,9,47,109.52,131.62,505,812,150,1270860,593.29,344.72,58.66,692.23,285.27,19.17,10.74,102,228.35,768.3,228.35,566.85,429.81,399.01,331.43,266.22,2,0
ac74c294-a569-48b0-b53f-1c61f65bffdf,2020-12-10.20.30 The Pontiac Bandit Private Loss,Neo Tokyo (Standard),2020-12-10 20:30:22,loss,LITTY KITTIES,TOXIC BROMANCE,1084,4,2,4,11,13,7,36.36,755,149.16,5368,3435,1933,43,159,839,396,443,5,35,112.76,148.69,687,922,118,1424433,797.89,351.64,80.69,841.01,364.95,24.27,19.02,109,315.21,915,315.21,883.88,346.34,699.19,320.52,210.52,2,2
ac74c294-a569-48b0-b53f-1c61f65bffdf,2020-12-10.20.30 The Pontiac Bandit Private Loss,Neo Tokyo (Standard),2020-12-10 20:30:22,win,TOXIC BROMANCE,LITTY KITTIES,1672,7,4,4,13,11,4,53.85,843,149.45,5774,4466,1308,55,115,667,363,304,7,30,109.55,169.74,643,1054,349,1428893,768.28,388.16,73.4,822.77,368.62,38.44,15.01,84,269.63,960.22,269.63,876.14,353.7,688.58,332.09,209.19,2,2
3c13efdb-6473-42b7-9475-de797d5e0a1a,2021-02-03.21.09 kevinpeta Private Loss,Neo Tokyo (Standard),2021-02-03 21:09:20,win,WHAT A PLAY,GOALSNEXTDOOR,1111,4,2,4,5,12,3,80,821,132.34,4946,3664,1282,46,111,583,309,274,5,25,163.91,107.79,822,856,191,1293716,684.99,340.17,76.75,749.82,333.61,18.47,18.38,111,299.3,802.61,299.3,818.16,283.76,666.7,289.1,146.12,1,1
3c13efdb-6473-42b7-9475-de797d5e0a1a,2021-02-03.21.09 kevinpeta Private Loss,Neo Tokyo (Standard),2021-02-03 21:09:20,loss,GOALSNEXTDOOR,WHAT A PLAY,904,3,3,1,12,5,4,25,796,154.98,4827,3473,1354,43,119,1045,629,416,7,37,86.4,126.84,555,853,74,1388569,660.51,391.93,54.22,727.42,353.4,25.85,17.21,123,324.23,782.43,324.23,678.06,428.61,460.08,394.12,252.44,1,1
c55a79f1-f8be-4ef7-be25-cc59945140c1,2021-01-11.22.09 Ddowdle26 Private Win,Mannfield,2021-01-11 22:09:42,win,BANG BROS,WHAT A PLAY,949,3,2,1,5,3,1,60,814,138.73,4592,3043,1549,38,129,640,274,366,3,26,95.8,111.37,505,549,24,1285188,593.64,360.46,68.03,662.18,330.5,29.45,14.12,97,244.9,777.23,244.9,777.48,244.66,629.64,257.22,135.27,2,2
c55a79f1-f8be-4ef7-be25-cc59945140c1,2021-01-11.22.09 Ddowdle26 Private Win,Mannfield,2021-01-11 22:09:42,loss,WHAT A PLAY,BANG BROS,532,1,1,0,3,5,3,33.33,939,146.53,5268,3886,1382,50,121,796,522,274,7,25,120.08,162.9,1132,1066,182,1340096,555.3,376.45,90.4,695.48,308.87,17.8,18.15,91,274.56,747.59,274.56,676.99,345.16,511.87,297.91,212.37,2,2
c836fd75-6aa9-45e6-a83c-43b517b908a6,2021-01-28.23.26 David Private Win,,2021-01-28 23:26:33,win,BANG BROS,GOALDEN SHOWERS,1093,3,3,3,6,6,2,50,915,155,5861,3793,2068,50,170,842,387,455,5,35,117.77,141.9,709,1103,124,1433086,645.1,401.84,80.45,777.35,328.96,21.06,19.77,101,264.38,862.98,264.38,793.1,334.28,600.66,331.19,195.53,2,5
c836fd75-6aa9-45e6-a83c-43b517b908a6,2021-01-28.23.26 David Private Win,,2021-01-28 23:26:33,loss,GOALDEN SHOWERS,BANG BROS,806,2,2,1,6,6,3,33.33,884,149.15,5712,3663,2049,47,179,1016,538,478,7,42,80.76,126.83,587,1074,159,1369140,705.45,350.96,78.57,795.35,319.61,20.02,29.93,129,286.08,848.9,286.08,855.54,279.45,684.01,296.44,154.53,5,2
000a6db9-34aa-4be3-8ee2-90ca55c5786d,2020-12-07.21.07 David Private Win,DFH Stadium,2020-12-07 21:07:13,win,BANG BROS,BRONZEBACK,844,3,2,1,6,4,2,50,928,150.67,5423,3648,1775,47,160,891,465,426,6,37,102.64,137.92,884,858,59,1351861,610.23,346.27,96.99,752.47,275.39,25.63,10.88,52,266.53,786.94,266.53,753.96,299.52,571.61,306.6,175.26,2,2
000a6db9-34aa-4be3-8ee2-90ca55c5786d,2020-12-07.21.07 David Private Win,DFH Stadium,2020-12-07 21:07:13,loss,BRONZEBACK,BANG BROS,674,2,0,2,4,6,3,50,901,146.45,5430,3775,1655,43,149,709,398,311,5,30,105.77,132.02,905,541,61,1354734,616.71,343.01,92.95,710.34,306.74,35.6,20.62,105,269.8,782.88,269.8,756.48,296.2,566.6,341.12,144.94,2,2
761086c2-98f2-404f-b61f-5cae23d6daca,2020-12-15.21.19 ttvkevinpeta6 Private Win,Farmstead (Night),2020-12-15 21:19:03,win,AERIAL AIRHEADS,RIHANNAS TOILET,1409,2,0,7,8,11,1,25,690,128.67,6759,4240,2519,49,212,1036,519,517,7,45,204.11,153.14,468,692,189,2042554,1166.66,486.08,72.77,1166.32,532.29,26.91,29.76,130,448.52,1277,448.52,1310.66,414.86,1058.37,449.63,217.52,4,0
761086c2-98f2-404f-b61f-5cae23d6daca,2020-12-15.21.19 ttvkevinpeta6 Private Win,Farmstead (Night),2020-12-15 21:19:03,loss,RIHANNAS TOILET,AERIAL AIRHEADS,1102,1,1,5,11,8,2,9.09,910,159.2,8589,6420,2169,81,181,1781,1124,657,16,49,199.74,227.71,1403,1730,479,2206566,960.46,649.43,103.37,1196.37,497.47,19.42,41.56,286,360.87,1352.39,360.87,1105.17,608.09,858.36,474.99,379.91,0,4
8cd4c56f-3420-42d4-a46e-a7658fbcacf7,2020-12-20.21.44 Robzo Boost Private Win,Salty Shores,2020-12-20 21:44:55,loss,WHAT A PLAY,BIGBOOSTERBRAND,384,1,0,0,3,8,6,33.33,857,152.91,5114,3526,1588,45,141,702,432,270,5,23,154.61,128.83,949,1048,69,1373589,621.28,401.23,73.47,738.58,341.43,15.98,13.63,83,357.33,738.64,357.33,849.58,246.4,687.41,273.85,134.73,7,3
8cd4c56f-3420-42d4-a46e-a7658fbcacf7,2020-12-20.21.44 Robzo Boost Private Win,Salty Shores,2020-12-20 21:44:55,win,BIGBOOSTERBRAND,WHAT A PLAY,1368,6,4,2,8,3,1,75,775,154.24,4963,3223,1740,44,155,1495,982,513,12,46,101.6,153.07,359,1096,221,1313679,669.25,361.69,57.26,716.43,358,13.77,14.49,118,223.59,864.63,223.59,675.76,412.45,499.42,328.33,260.45,3,7
d5ed287b-b6ce-4b1b-9ab2-fb83b9c7874c,2021-01-01.20.40 Player Private Win,Aquadome,2021-01-01 20:40:57,win,SMUT DADDIES,BOOM SQUAD,1042,3,1,5,9,5,0,33.33,902,175.46,5115,3885,1230,53,114,1176,845,331,10,31,63.86,199.33,715,1517,165,1350473,505.51,392.05,95.66,664.22,312.2,16.79,22.28,146,244.27,748.93,244.27,652.36,340.84,490.4,288.12,214.7,1,2
d5ed287b-b6ce-4b1b-9ab2-fb83b9c7874c,2021-01-01.20.40 Player Private Win,Aquadome,2021-01-01 20:40:57,loss,BOOM SQUAD,SMUT DADDIES,629,0,0,4,5,9,3,0,856,142.41,4323,2884,1439,35,126,486,186,300,3,26,124.44,133.92,777,652,113,1350880,515.8,406.03,76.94,647.74,334.56,16.47,13.81,80,296.87,701.9,296.87,759.08,239.69,584.2,285.11,129.47,2,1
c55a8415-9c1c-4b15-bfb5-6880fd0b3bac,2021-02-03.21.55 kevinpeta Private Loss,Aquadome,2021-02-03 21:55:40,loss,GOALSNEXTDOOR,BOOM SQUAD,772,2,2,1,5,7,3,40,775,155.77,4767,3433,1334,41,120,903,522,381,6,34,102.78,92.61,597,718,95,1344431,674.9,324.64,67.12,710.5,327.67,28.49,16.55,110,296.36,770.3,296.36,678.7,387.95,499.97,318.85,247.84,1,1
c55a8415-9c1c-4b15-bfb5-6880fd0b3bac,2021-02-03.21.55 kevinpeta Private Loss,Aquadome,2021-02-03 21:55:40,win,BOOM SQUAD,GOALSNEXTDOOR,1069,3,2,3,7,5,2,42.86,735,149.09,4549,2941,1608,38,141,955,594,361,8,32,89.29,104.93,724,887,208,1325741,633.64,384.5,48.37,717.78,332.9,15.83,15,98,253.9,812.59,253.9,783.67,282.82,602.29,288.53,175.68,1,1
10244ef9-5656-45e6-a8bf-b968d31a51fd,2020-12-07.21.42 David Private Loss,DFH Stadium,2020-12-07 21:42:12,loss,BANG BROS,TOXIC BROMANCE,454,0,0,3,7,8,2,0,827,149.95,4385,2641,1744,37,152,638,158,480,2,41,51.27,160.78,684,1020,5,1256430,556.4,332.23,80.97,654.15,298.54,16.91,14.83,85,247.16,722.44,247.16,650.31,319.29,509.79,283.12,176.69,1,1
10244ef9-5656-45e6-a8bf-b968d31a51fd,2020-12-07.21.42 David Private Loss,DFH Stadium,2020-12-07 21:42:12,win,TOXIC BROMANCE,BANG BROS,703,2,1,3,8,7,0,25,809,171.36,4330,2920,1410,39,111,874,449,425,5,39,60.68,211.57,711,1029,72,1225000,567.28,329.55,66.43,656.92,282.5,23.83,22.4,92,252.49,710.77,252.49,661.56,301.71,510.1,275.61,177.55,1,1
d5aaac06-90d6-40ed-900d-5b91a975287f,2020-12-17.23.06 Player Private Loss,Neo Tokyo (Standard),2020-12-17 23:06:26,loss,WHAT A PLAY,BOOM SQUAD,905,2,2,4,4,8,3,50,853,144.17,4989,3535,1454,44,126,977,596,381,7,33,168.31,113.17,672,811,103,1374251,594.81,373.93,91.98,712.4,320.71,27.62,13.94,84,311.3,749.43,311.3,721.14,339.6,569.86,272.41,218.46,2,1
d5aaac06-90d6-40ed-900d-5b91a975287f,2020-12-17.23.06 Player Private Loss,Neo Tokyo (Standard),2020-12-17 23:06:26,win,BOOM SQUAD,WHAT A PLAY,882,3,1,1,8,4,2,37.5,824,153.39,5018,3642,1376,47,114,749,441,308,5,27,96.68,126.21,679,1090,58,1371131,592.55,391.35,73.55,690.73,345.59,21.12,15.22,82,258.54,798.9,258.54,743.38,314.05,591.53,274.57,191.33,1,2
7c3fa7b8-5e23-4cdc-9de2-183edb3425b8,2020-12-16.21.01 RisingStocks Private Win,Farmstead,2020-12-16 21:01:05,loss,BANG BROS,GOALSNEXTDOOR,727,1,1,4,4,12,4,25,870,140.41,5041,3456,1585,48,137,947,557,390,7,34,93.18,130.18,693,1272,146,1377044,559.13,385.23,99.53,668.1,362.9,12.88,11.54,79,283.75,760.15,283.75,731.97,311.92,565.1,311.26,167.52,2,1
7c3fa7b8-5e23-4cdc-9de2-183edb3425b8,2020-12-16.21.01 RisingStocks Private Win,Farmstead,2020-12-16 21:01:05,win,GOALSNEXTDOOR,BANG BROS,1226,4,3,3,12,4,1,33.33,865,156.62,4770,3547,1223,42,107,1047,678,369,7,33,65.48,153.42,418,689,28,1273170,666.38,308.22,70.69,701.46,319.05,24.79,19.67,107,247.24,798.07,247.24,693.59,351.71,508.52,320.17,216.59,1,2
