team name,player name,games,wins,win percentage,score,score per game,goals,goals per game,assists,assists per game,saves,saves per game,shots,shots per game,shots conceded,shots conceded per game,goals conceded,goals conceded per game,goals conceded while last defender,goals conceded while last defender per game,shooting percentage,bpm per game,avg boost amount per game,amount collected,amount collected per game,amount collected big pads,amount collected big pads per game,amount collected small pads,amount collected small pads per game,count collected big pads,count collected big pads per game,count collected small pads,count collected small pads per game,amount stolen,amount stolen per game,amount stolen big pads,amount stolen big pads per game,amount stolen small pads,amount stolen small pads per game,count stolen big pads,count stolen big pads per game,count stolen small pads,count stolen small pads per game,0 boost time,0 boost time per game,100 boost time,100 boost time per game,amount used while supersonic,amount used while supersonic per game,amount overfill total,amount overfill total per game,amount overfill stolen,amount overfill stolen per game,avg speed per game,total distance,total distance per game,time slow speed,time slow speed per game,time boost speed,time boost speed per game,time supersonic speed,time supersonic speed per game,time on ground,time on ground per game,time low in air,time low in air per game,time high in air,time high in air per game,time powerslide,time powerslide per game,avg powerslide time per game,count powerslide,count powerslide per game,time most back,time most back per game,time most forward,time most forward per game,time in front of ball,time in front of ball per game,time behind ball,time behind ball per game,time defensive half,time defensive half per game,time offensive half,time offensive half per game,time defensive third,time defensive third per game,time neutral third,time neutral third per game,time offensive third,time offensive third per game,demos inflicted,demos inflicted per game,demos taken,demos taken per game
CROSSBAR KINGS,Geko,26,16,61.54,12431,478.12,33,1.27,12,0.46,53,2.04,89,3.42,152,5.85,51,1.96,14,0.54,37.08,397.05,51.49,61497,2365.27,45394,1745.92,16103,619.35,564,21.69,1464,56.31,16210,623.46,10440,401.54,5770,221.92,130,5,540,20.77,1017.73,39.14,918.77,35.34,9845,378.65,11193,430.5,2647,101.81,1511.57,13468444,518017.06,4390.71,168.87,3786.37,145.63,1269.55,48.83,5977.36,229.9,3227.13,124.12,242.15,9.31,218.65,8.41,0.11,1971,75.81,2720.7,104.64,3605.9,138.69,2680.11,103.08,6766.54,260.25,5826.99,224.12,3619.6,139.22,4443.62,170.91,2659.65,102.29,2343.41,90.13,64,2.46,17,0.65
CROSSBAR KINGS,Illenial,26,16,61.54,9590,368.85,27,1.04,13,0.5,23,0.88,68,2.62,152,5.85,51,1.96,12,0.46,39.71,324.59,50.57,50945,1959.42,34206,1315.62,16739,643.81,446,17.15,1493,57.42,9277,356.81,5250,201.92,4027,154.88,67,2.58,360,13.85,869.82,33.45,943.29,36.28,7355,282.88,10637,409.12,1515,58.27,1443.9,12836349,493705.72,4672.37,179.71,3905.08,150.2,864.29,33.24,5701.72,219.3,3582.75,137.8,157.29,6.05,174.32,6.7,0.11,1638,63,3386.8,130.26,2894.7,111.33,2188.6,84.18,7253.13,278.97,6346.72,244.1,3095.03,119.04,4744.08,182.46,2934.38,112.86,1763.31,67.82,19,0.73,18,0.69
CROSSBAR KINGS,dirty_wizard69,26,16,61.54,2576,99.08,6,0.23,10,0.38,4,0.15,14,0.54,152,5.85,51,1.96,25,0.96,42.86,165.12,51.12,26110,1004.23,12832,493.54,13278,510.69,172,6.62,1133,43.58,5473,210.5,1976,76,3497,134.5,28,1.08,303,11.65,596.36,22.94,1277.8,49.15,4418,169.92,4511,173.5,722,27.77,1306.96,11609453,446517.44,6309.67,242.68,2752.9,105.88,408.34,15.71,7136.13,274.47,2228.8,85.72,105.99,4.08,128.18,4.93,0.27,477,18.35,3148.1,121.08,2653.4,102.05,2510.09,96.54,6960.84,267.72,6411.42,246.59,3059.46,117.67,4835.07,185.96,2913.49,112.06,1722.37,66.24,14,0.54,7,0.27
GOALDEN SHOWERS,The Plump Kitty,31,18,58.06,3839,123.84,8,0.26,8,0.26,11,0.35,21,0.68,173,5.58,57,1.84,21,0.68,38.1,273.72,41.27,48937,1578.61,28635,923.71,20302,654.9,373,12.03,1735,55.97,7497,241.84,3244,104.65,4253,137.19,40,1.29,359,11.58,1370.57,44.21,758.18,24.46,9587,309.26,8481,273.58,746,24.06,1292.79,13470940,434546.44,6668.06,215.1,3634.46,117.24,810.46,26.14,8310.82,268.09,2667.41,86.05,134.74,4.35,192.78,6.22,0.25,794,25.61,4925.3,158.88,2690.2,86.78,2524.89,81.45,8588.06,277.03,8217.55,265.08,2895.31,93.4,6470,208.71,3064.88,98.87,1578.04,50.9,10,0.32,7,0.23
GOALDEN SHOWERS,airfark,31,18,58.06,8594,277.23,20,0.65,14,0.45,40,1.29,58,1.87,173,5.58,57,1.84,23,0.74,34.48,231.63,44.74,41820,1349.03,19430,626.77,22390,722.26,264,8.52,1894,61.1,11097,357.97,5243,169.13,5854,188.84,66,2.13,495,15.97,1061.36,34.24,787,25.39,2185,70.48,7053,227.52,1395,45,1238.51,12993374,419141.09,7455.05,240.49,3238.26,104.46,465.27,15.01,8351.86,269.41,2653.82,85.61,152.86,4.93,324.38,10.46,0.27,1185,38.23,3401.7,109.73,3477.4,112.17,2789.5,89.98,8369.07,269.97,7443.8,240.12,3714.73,119.83,5623.27,181.4,3357.78,108.32,2177.47,70.24,8,0.26,4,0.13
GOALDEN SHOWERS,ttv/kevinpeta6,31,18,58.06,15951,514.55,50,1.61,16,0.52,35,1.13,138,4.45,173,5.58,57,1.84,13,0.42,36.23,405.93,51.75,73905,2384.03,58889,1899.65,15016,484.39,746,24.06,1313,42.35,18098,583.81,12756,411.48,5342,172.32,163,5.26,463,14.94,1309.69,42.25,1382.77,44.61,5844,188.52,15381,496.16,3482,112.32,1449.23,15178925,489642.75,5626.28,181.49,4286,138.26,1199.35,38.69,6187.1,199.58,4553.96,146.9,370.6,11.95,264.32,8.53,0.16,1686,54.39,2612.4,84.27,4404.5,142.08,2789.2,89.97,8322.42,268.47,6695.1,215.97,4416.42,142.47,5032.92,162.35,3297.6,106.37,2781.14,89.71,23,0.74,25,0.81
GOALSNEXTDOOR,LEFTnip420,26,11,42.31,3044,117.08,5,0.19,5,0.19,9,0.35,21,0.81,135,5.19,48,1.85,18,0.69,23.81,128.03,47.89,19114,735.15,6372,245.08,12742,490.08,98,3.77,1093,42.04,3323,127.81,669,25.73,2654,102.08,9,0.35,232,8.92,548.84,21.11,1322.63,50.87,3016,116,3794,145.92,297,11.42,1146.36,9772469,375864.19,7120.59,273.87,1688.94,64.96,196.52,7.56,7014.35,269.78,1879.61,72.29,112.06,4.31,189.87,7.3,0.35,549,21.12,3589.7,138.07,2422,93.15,2381.8,91.61,6624.25,254.78,6554.82,252.11,2451.23,94.28,4754.22,182.85,2995.96,115.23,1255.84,48.3,5,0.19,14,0.54
GOALSNEXTDOOR,Rob Herbo,26,11,42.31,11252,432.77,28,1.08,8,0.31,40,1.54,100,3.85,135,5.19,48,1.85,16,0.62,28,388.75,58.29,57491,2211.19,45376,1745.23,12115,465.96,559,21.5,1069,41.12,14003,538.58,10037,386.04,3966,152.54,122,4.69,352,13.54,697.38,26.82,893.28,34.36,5563,213.96,10651,409.65,2098,80.69,1454.72,12431282,478126.22,4474.32,172.09,3726.76,143.34,788.96,30.34,5504.73,211.72,3121.07,120.04,364.25,14.01,129.08,4.96,0.11,1220,46.92,2253.8,86.68,3473.4,133.59,2655.02,102.12,6335.04,243.66,5629.43,216.52,3360.66,129.26,4126.04,158.69,2810.12,108.08,2053.92,79,5,0.19,15,0.58
GOALSNEXTDOOR,Silly_goose70,26,11,42.31,6112,235.08,10,0.38,11,0.42,19,0.73,35,1.35,135,5.19,48,1.85,14,0.54,28.57,301.72,50.71,43711,1681.19,31590,1215,12121,466.19,395,15.19,1071,41.19,7248,278.77,3905,150.19,3343,128.58,51,1.96,300,11.54,762.23,29.32,1378.11,53,5681,218.5,7838,301.46,1244,47.85,1362.43,11667451,448748.12,5042.23,193.93,3226.6,124.1,746.8,28.72,5803.13,223.2,3088.56,118.79,123.93,4.77,174.64,6.72,0.15,1192,45.85,3090.4,118.86,2919.9,112.3,2477.21,95.28,6538.42,251.48,6058.5,233.02,2957.14,113.74,4672.4,179.71,2615.08,100.58,1728.15,66.47,12,0.46,11,0.42
LITTY KITTIES,Abbyyyyyyy,25,12,48,1554,62.16,1,0.04,2,0.08,14,0.56,2,0.08,187,7.48,61,2.44,17,0.68,50,118.74,62.92,21394,855.76,8816,352.64,12578,503.12,146,5.84,1167,46.68,2379,95.16,606,24.24,1773,70.92,10,0.4,165,6.6,295.74,11.83,1787.8,71.51,2777,111.08,6847,273.88,531,21.24,1066.66,9301661,372066.44,7326.42,293.06,1860.17,74.41,196.4,7.86,7677.78,307.11,1657.39,66.3,47.87,1.91,236.42,9.46,0.29,1007,40.28,5018.4,200.74,1791,71.64,1804.73,72.19,7578.27,303.13,7911.23,316.45,1471.76,58.87,6751.95,270.08,1915.76,76.63,715.29,28.61,4,0.16,10,0.4
LITTY KITTIES,Ty,33,18,54.55,19075,578.03,54,1.64,11,0.33,66,2,142,4.3,241,7.3,75,2.27,28,0.85,38.03,421.11,50.2,84907,2572.94,69330,2100.91,15577,472.03,844,25.58,1365,41.36,17262,523.09,12375,375,4887,148.09,153,4.64,431,13.06,1384.26,41.95,2030.63,61.53,12434,376.79,12918,391.45,2367,71.73,1491.96,17443628,528594.81,5993.38,181.62,4578.94,138.76,1796.14,54.43,7216.32,218.68,4684.84,141.96,467.28,14.16,301.1,9.12,0.12,2496,75.64,2762.6,83.72,5329.9,161.51,2992.87,90.69,9375.54,284.11,8153.85,247.09,4214.6,127.72,6332.36,191.89,3477.13,105.37,2558.88,77.54,37,1.12,23,0.7
LITTY KITTIES,abbyjean1230,8,6,75,831,103.88,1,0.12,2,0.25,5,0.62,5,0.62,54,6.75,14,1.75,2,0.25,20,98.87,65.22,6349,793.62,1290,161.25,5059,632.38,25,3.12,465,58.12,708,88.5,122,15.25,586,73.25,3,0.38,53,6.62,55.56,6.94,430.79,53.85,472,59,1554,194.25,199,24.88,1001.93,2794496,349312,2445.97,305.75,504.48,63.06,55.44,6.93,2457.02,307.13,539.04,67.38,9.86,1.23,66.87,8.36,0.12,586,73.25,1813.4,226.68,518.9,64.86,423.38,52.92,2582.56,322.82,2542.65,317.83,463.24,57.9,2140.19,267.52,657.52,82.19,208.18,26.02,0,0,0,0
LITTY KITTIES,bakingsoda,33,18,54.55,9105,275.91,17,0.52,19,0.58,33,1,63,1.91,241,7.3,75,2.27,28,0.85,26.98,223.98,53.54,47853,1450.09,29897,905.97,17956,544.12,379,11.48,1572,47.64,8735,264.7,3955,119.85,4780,144.85,54,1.64,415,12.58,831.08,25.18,1928.52,58.44,5516,167.15,8558,259.33,1526,46.24,1302.28,15134261,458613.97,7892.55,239.17,3780.07,114.55,691.15,20.94,8581.01,260.03,3643.69,110.41,139.1,4.22,222.34,6.74,0.17,1341,40.64,2866.2,86.85,4398.2,133.28,2979.62,90.29,9384.17,284.37,8660.37,262.44,3703.41,112.22,6608.57,200.26,3804.66,115.29,1950.55,59.11,10,0.3,19,0.58
MOTION W LOTION,Icy_killa420,31,12,38.71,14160,456.77,32,1.03,11,0.35,58,1.87,103,3.32,209,6.74,73,2.35,21,0.68,31.07,381.55,50.87,71609,2309.97,56374,1818.52,15235,491.45,700,22.58,1299,41.9,7956,256.65,4563,147.19,3393,109.45,58,1.87,290,9.35,1339.1,43.2,1303.53,42.05,12643,407.84,13464,434.32,1158,37.35,1454.22,15730565,507437.59,5568.54,179.63,4559.23,147.07,1291.94,41.68,7743.1,249.78,3553.35,114.62,123.27,3.98,189.95,6.13,0.15,1297,41.84,4501.5,145.21,3353.5,108.18,2485.67,80.18,8934.04,288.19,8427.49,271.85,2992.12,96.52,6793.44,219.14,2925.79,94.38,1700.46,54.85,7,0.23,21,0.68
MOTION W LOTION,Icy_killa420,3,3,100,1519,506.33,6,2,1,0.33,1,0.33,16,5.33,9,3,4,1.33,3,1,37.5,386.2,49.11,7625,2541.67,5504,1834.67,2121,707,69,23,170,56.67,1056,352,588,196,468,156,7,2.33,41,13.67,144.21,48.07,126.17,42.06,1607,535.67,1348,449.33,110,36.67,1506.32,1706152,568717.31,541.87,180.62,502.87,167.62,151.34,50.45,775.16,258.39,395.91,131.97,25.02,8.34,20.24,6.75,0.17,122,40.67,428.3,142.77,398.8,132.93,270.56,90.19,925.54,308.51,828.1,276.03,368.01,122.67,662.47,220.82,319.41,106.47,214.21,71.4,5,1.67,3,1
MOTION W LOTION,Milkman626,34,15,44.12,5853,172.15,7,0.21,9,0.26,15,0.44,39,1.15,218,6.41,77,2.26,22,0.65,17.95,167.62,51.76,37055,1089.85,18395,541.03,18660,548.82,252,7.41,1605,47.21,6316,185.76,2002,58.88,4314,126.88,27,0.79,373,10.97,641.76,18.88,1302.31,38.3,5126,150.76,7181,211.21,721,21.21,1327.99,15905498,467808.75,7809.22,229.68,4277.44,125.81,574.01,16.88,8538.61,251.14,3930.96,115.62,191.16,5.62,189.18,5.56,0.16,1204,35.41,4119.7,121.17,4161.4,122.39,3430.23,100.89,9230.49,271.48,8970.05,263.82,3690.51,108.54,7012.54,206.25,3549.12,104.39,2099.02,61.74,7,0.21,13,0.38
MOTION W LOTION,hec_too_nasty,34,15,44.12,7276,214,16,0.47,11,0.32,24,0.71,46,1.35,218,6.41,77,2.26,31,0.91,34.78,329.45,55.56,67795,1993.97,49759,1463.5,18036,530.47,616,18.12,1470,43.24,11137,327.56,6299,185.26,4838,142.29,81,2.38,416,12.24,1436.82,42.26,605.42,17.81,6780,199.41,11717,344.62,1706,50.18,1371.54,16424999,483088.22,6820.42,200.6,5007.9,147.29,811.6,23.87,7764.75,228.37,4640.8,136.49,234.37,6.89,366.13,10.77,0.14,2543,74.79,3403.7,100.11,4404.8,129.55,3612.26,106.24,9027.66,265.52,8484.41,249.54,4155.49,122.22,6421.43,188.87,3859.43,113.51,2359.02,69.38,14,0.41,17,0.5
RIHANNAS TOILET, ,29,11,37.93,11229,387.21,27,0.93,10,0.34,35,1.21,104,3.59,178,6.14,65,2.24,16,0.55,25.96,364.07,46.28,61333,2114.93,45924,1583.59,15409,531.34,564,19.45,1278,44.07,13250,456.9,8874,306,4376,150.9,108,3.72,365,12.59,1414.19,48.77,1116.82,38.51,8065,278.1,10447,360.24,1923,66.31,1402.12,13894235,479111.56,5696.95,196.45,3874.43,133.6,898.79,30.99,6764.41,233.26,3526.52,121.6,179.26,6.18,253.07,8.73,0.09,2740,94.48,2246.9,77.48,4609.4,158.94,2833.39,97.7,7636.76,263.34,6836.38,235.74,3633.81,125.3,5143.74,177.37,3145.93,108.48,2180.55,75.19,16,0.55,23,0.79
RIHANNAS TOILET,k1ttycatmeow,29,11,37.93,4811,165.9,6,0.21,4,0.14,27,0.93,23,0.79,178,6.14,65,2.24,25,0.86,26.09,158.78,54.93,30825,1062.93,18678,644.07,12147,418.86,242,8.34,1063,36.66,3139,108.24,1336,46.07,1803,62.17,19,0.66,159,5.48,508.61,17.54,2080.44,71.74,4321,149,5872,202.48,616,21.24,1145.76,10881570,375226.56,7799.67,268.95,2365.22,81.56,353.28,12.18,7603.33,262.18,2857.34,98.53,57.47,1.98,332.03,11.45,0.25,1357,46.79,5973.4,205.98,2035,70.17,1644.33,56.7,8873.83,305.99,8957.43,308.88,1560.71,53.82,7750.48,267.26,1977.89,68.2,789.72,27.23,11,0.38,12,0.41
RIHANNAS TOILET,sxmurai_beats,29,11,37.93,6798,234.41,17,0.59,11,0.38,25,0.86,60,2.07,178,6.14,65,2.24,24,0.83,28.33,355.02,43.31,59658,2057.17,44191,1523.83,15467,533.34,510,17.59,1345,46.38,9664,333.24,5516,190.21,4148,143.03,64,2.21,352,12.14,1897.22,65.42,876.7,30.23,10588,365.1,6586,227.1,791,27.28,1354.71,13392047,461794.72,5801.86,200.06,3898.41,134.43,782.67,26.99,7383.35,254.6,2984.66,102.92,114.95,3.96,124.2,4.28,0.15,827,28.52,2680.2,92.42,3625.1,125,2619.94,90.34,7863.03,271.14,7211.31,248.67,3271.68,112.82,5566.37,191.94,3128.62,107.88,1788,61.66,10,0.34,18,0.62
SMUT DADDIES,A_S_Scrackbandit,23,6,26.09,4016,174.61,3,0.13,5,0.22,18,0.78,23,1,170,7.39,54,2.35,15,0.65,13.04,284.55,54.95,41260,1793.91,32266,1402.87,8994,391.04,431,18.74,789,34.3,6162,267.91,4097,178.13,2065,89.78,56,2.43,182,7.91,796.83,34.64,1699.55,73.89,4300,186.96,10907,474.22,1441,62.65,1369.32,11082762,481859.22,4666.32,202.88,3202.09,139.22,657.94,28.61,5355.12,232.83,3013.92,131.04,157.3,6.84,240.87,10.47,0.16,1555,67.61,3191.6,138.77,2569.3,111.71,2286.94,99.43,6239.41,271.28,6093.89,264.95,2432.41,105.76,4689.9,203.91,2499.94,108.69,1336.47,58.11,8,0.35,8,0.35
